DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,21.9914313161284,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,21.3098485858507,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,20.6592109120775,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,20.02091386432,,"D_PER_1000_B: Deaths per 1,000 live births",,,,,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,10.7455102810636,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.195730203999,11.3254769190108,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,10.4830734242708,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.8879895004484,11.1232269856745,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,10.2582116963671,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.59631960481925,10.975947940835,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,10.0468513667165,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.25916272170375,10.9191618800092,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,9.84577900908724,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.88739106479147,10.9203632985074,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,12.7114825411208,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.6007198096558,14.9897455419687,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,12.1320360351397,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.0674445213348,14.4061801015922,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,11.5714440557054,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.553796965025,13.9199861112381,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,11.0391690610356,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,9.04315533686781,13.4673661229268,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARM: Armenia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,10.5305723433989,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.53812260861556,13.0604571724916,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.78900413559939,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.70817649470097,3.87507198988247,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.78377046216863,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.70037662246437,3.87485831117491,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.77297462496702,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.68783563585376,3.86147003155863,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.7494924976183,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.66286509660725,3.83785717544928,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUS: Australia,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.71338951172435,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.61469343848256,3.81608171787083,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,4.01126253909034,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.93218083996923,4.09261196670565,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.99617873364877,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.91102029575565,4.08568504619269,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.9731807727319,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.88102478403652,4.06647837707775,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.93671109019333,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.83591848060499,4.04050550399909,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNSDG_AUSTRALIANEWZEALAND: Australia and New Zealand,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.88935937532475,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.77436116880794,4.01548034654769,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.54861778963197,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.40616513309159,3.69566789019551,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.49366199578761,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.34783057233447,3.64416995556973,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.42054535520444,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.27687674092533,3.57013136193071,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.32912917152151,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.18065006316385,3.48320049670562,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUT: Austria,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.22882819817805,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.05525431372976,3.40891884354407,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,23.6159676718251,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.8201161733012,31.0483803801488,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,22.437231915153,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.671645746887,30.1237311493485,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,21.3304127300201,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.5429638172798,29.4307264334424,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,20.3673996566608,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.4289986692772,28.8651906788808,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AZE: Azerbaijan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,19.4345255026578,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.2896817003155,28.5705372686284,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,13.5341521016676,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.3817814619606,14.7479324885961,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,23.505862604181,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.1549484519298,26.1144593706381,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,13.3015763827394,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.7077334298354,15.1354016950769,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,13.1422725904653,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.287683964478,15.3524643280296,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHS: Bahamas,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,12.9325921233378,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.7769545584726,15.5291426657815,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,7.72009401003567,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.34674192262675,8.10126065315636,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,7.83295666082737,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.44575432231375,8.22708060946641,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,7.98920821170263,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.57816474083724,8.41271309494103,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,8.18210478174494,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.72650379184105,8.65353326965766,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BHR: Bahrain,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,8.39177144813229,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.84163744553137,8.98577764599162,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,33.6611783411063,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,31.9676205051039,35.1784990186792,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,32.4251596318216,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.7358363638733,33.8687150419565,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,31.5442189896782,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,30.0077717878732,32.8170047647062,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,30.9672054275143,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.7961864182513,32.0426864824865,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BGD: Bangladesh,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,30.6670360079829,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,29.6964475488891,31.6983130043055,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,11.7723059685614,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.76123034132073,15.8033681702537,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,11.408282299549,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.21389022263734,15.898754388931,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,11.0650138155729,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.68742346466087,15.9480388606334,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,10.7218711934676,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.20381057064465,16.0227131609985,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BRB: Barbados,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,10.3833748698198,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.74258073185776,16.1158127805963,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.37260661461968,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.211562417543,3.54399995658507,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.13233403016875,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.91248839347277,3.35991694370161,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,2.91420011386217,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.62032146447921,3.22269145098957,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,2.72691755785312,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.35888420046031,3.12351791512462,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLR: Belarus,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,2.57229813702596,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.13306701061683,3.07321123106157,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.98640533950915,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.86461726906281,4.11611064421318,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.9289662960746,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.80356629914842,4.06774791529362,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.85877616439055,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.71238271087931,4.02248576122954,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,3.77938180593982,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.58184907266104,3.98828720532157,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEL: Belgium,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,3.69625524596886,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.42175048428768,3.96700365631646,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,13.8983320147746,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.1021654549656,14.752402263711,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,13.4824035125073,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.7061285735984,14.3389660769938,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,13.1719260135385,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.3695575644901,14.0420726320141,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,12.9536919778421,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.0665179913808,13.9240513731724,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BLZ: Belize,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,12.8201577522924,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.7651184322008,13.9610886097617,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,90.4570108453301,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,79.3337084607998,102.802162292426,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,88.0034705533197,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,75.6476571536133,101.990785127233,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,85.5445576123389,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,71.6361674365425,101.284564138332,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,83.0583134212207,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,67.6393598727893,101.442437829995,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BEN: Benin,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,80.4331187623433,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,63.5355886110612,101.752985692143,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,27.4463330813707,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.3233531628752,43.3067782659636,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,26.455569869186,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.1987935207107,43.1858561699058,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,25.4905751754242,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.1553098806351,43.1358422239007,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,24.691200402369,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.2188157064992,42.9279427910587,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BTN: Bhutan,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,23.8639022523501,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.3152196190877,42.5425402824483,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0T4: Under-five mortality rate,_T: Total,2018,27.8093618670705,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,21.6457021698017,35.5326655902172,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0T4: Under-five mortality rate,_T: Total,2019,26.7181697674123,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,20.2350957011197,35.1154150754271,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0T4: Under-five mortality rate,_T: Total,2020,25.7344309399083,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,18.8937625709808,34.8186010270455,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0T4: Under-five mortality rate,_T: Total,2021,24.8140047022859,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,17.6281227466952,34.6686670087914,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BOL: Bolivia (Plurinational State of),CME_MRY0T4: Under-five mortality rate,_T: Total,2022,23.9438414707003,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.4868735775274,34.5455741044096,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,6.76447147819534,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.47721451310712,7.07079799468943,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,6.69467022106725,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.39884877173788,7.00846604488837,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.5741488471037,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.26801112301072,6.89445877672779,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0T4: Under-five mortality rate,_T: Total,2021,6.41101201132951,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.08056370458911,6.76213333228875,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,BIH: Bosnia and Herzegovina,CME_MRY0T4: Under-five mortality rate,_T: Total,2022,6.22768694168589,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.82849421714029,6.66018854188591,,,,UN_IGME,,,,,,_T: Total
